item_id,event_type,created_at
3282,question_shown,"2026-04-15 12:50:55"
769,question_shown,"2026-04-15 12:50:55"
3231,question_shown,"2026-04-15 12:50:55"
647,question_shown,"2026-04-15 12:50:55"
10025,question_shown,"2026-04-15 12:50:55"
602,question_shown,"2026-04-15 12:50:55"
569,question_shown,"2026-04-15 12:50:55"
3400,question_shown,"2026-04-15 12:50:55"
3399,question_shown,"2026-04-15 12:50:55"
3500,question_shown,"2026-04-15 12:50:54"
3371,question_shown,"2026-04-15 12:50:54"
3329,question_shown,"2026-04-15 12:50:54"
1783,question_shown,"2026-04-15 12:50:54"
10646,question_shown,"2026-04-15 12:50:54"
3339,question_shown,"2026-04-15 12:50:54"
3510,question_shown,"2026-04-15 12:50:54"
576,question_shown,"2026-04-15 12:50:54"
1758,question_shown,"2026-04-15 12:50:54"
3560,question_shown,"2026-04-15 12:50:54"
3365,question_shown,"2026-04-15 12:50:54"
2648,question_shown,"2026-04-15 12:50:54"
763,question_shown,"2026-04-15 12:50:54"
682,question_shown,"2026-04-15 12:50:54"
10000,question_shown,"2026-04-15 12:50:54"
3201,question_shown,"2026-04-15 12:50:54"
3994,question_shown,"2026-04-15 12:50:54"
751,question_shown,"2026-04-15 12:50:54"
3399,question_shown,"2026-04-15 12:50:54"
613,question_shown,"2026-04-15 12:50:54"
565,question_shown,"2026-04-15 12:50:54"
748,question_shown,"2026-04-15 12:50:53"
3280,question_shown,"2026-04-15 12:50:53"
527,question_shown,"2026-04-15 12:50:53"
3366,question_shown,"2026-04-15 12:50:53"
1301,question_shown,"2026-04-15 12:50:53"
3400,question_shown,"2026-04-15 12:50:53"
3365,question_shown,"2026-04-15 12:50:53"
2334,question_shown,"2026-04-15 12:50:53"
3194,question_shown,"2026-04-15 12:50:53"
2485,question_shown,"2026-04-15 12:50:53"
2645,question_shown,"2026-04-15 12:50:53"
2510,question_shown,"2026-04-15 12:50:53"
1977,question_shown,"2026-04-15 12:50:53"
3398,question_shown,"2026-04-15 12:50:53"
592,question_shown,"2026-04-15 12:50:53"
10004,question_shown,"2026-04-15 12:50:53"
10043,question_shown,"2026-04-15 12:50:53"
756,question_shown,"2026-04-15 12:50:53"
566,question_shown,"2026-04-15 12:50:53"
755,question_shown,"2026-04-15 12:50:53"
3218,question_shown,"2026-04-15 12:50:53"
560,question_shown,"2026-04-15 12:50:53"
644,question_shown,"2026-04-15 12:50:53"
630,question_shown,"2026-04-15 12:50:53"
3400,question_shown,"2026-04-15 12:50:53"
3989,question_shown,"2026-04-15 12:50:52"
2218,question_shown,"2026-04-15 12:50:52"
2220,question_shown,"2026-04-15 12:50:52"
715,question_shown,"2026-04-15 12:50:52"
2044,question_shown,"2026-04-15 12:50:52"
893,question_shown,"2026-04-15 12:50:52"
3226,question_shown,"2026-04-15 12:50:52"
985,question_shown,"2026-04-15 12:50:52"
1040,question_shown,"2026-04-15 12:50:52"
3277,question_shown,"2026-04-15 12:50:52"
2561,question_shown,"2026-04-15 12:50:52"
847,question_shown,"2026-04-15 12:50:52"
10025,question_shown,"2026-04-15 12:50:52"
10028,question_shown,"2026-04-15 12:50:52"
816,question_shown,"2026-04-15 12:50:52"
667,question_shown,"2026-04-15 12:50:52"
711,question_shown,"2026-04-15 12:50:52"
803,question_shown,"2026-04-15 12:50:52"
10045,question_shown,"2026-04-15 12:50:52"
668,question_shown,"2026-04-15 12:50:52"
629,question_shown,"2026-04-15 12:50:52"
10011,question_shown,"2026-04-15 12:50:52"
3941,question_shown,"2026-04-15 12:50:51"
3365,question_shown,"2026-04-15 12:50:51"
3212,question_shown,"2026-04-15 12:50:51"
3366,question_shown,"2026-04-15 12:50:51"
2393,question_shown,"2026-04-15 12:50:51"
1109,question_shown,"2026-04-15 12:50:51"
1703,question_shown,"2026-04-15 12:50:51"
917,question_shown,"2026-04-15 12:50:51"
1716,question_shown,"2026-04-15 12:50:51"
921,question_shown,"2026-04-15 12:50:51"
855,question_shown,"2026-04-15 12:50:51"
3983,question_shown,"2026-04-15 12:50:51"
604,question_shown,"2026-04-15 12:50:51"
705,question_shown,"2026-04-15 12:50:51"
10025,question_shown,"2026-04-15 12:50:51"
3999,question_shown,"2026-04-15 12:50:51"
618,question_shown,"2026-04-15 12:50:51"
806,question_shown,"2026-04-15 12:50:51"
624,question_shown,"2026-04-15 12:50:51"
10028,question_shown,"2026-04-15 12:50:51"
10048,question_shown,"2026-04-15 12:50:51"
3399,question_shown,"2026-04-15 12:50:51"
1529,question_shown,"2026-04-15 12:50:51"
1362,question_shown,"2026-04-15 12:50:50"
617,question_shown,"2026-04-15 12:50:50"
3473,question_shown,"2026-04-15 12:50:50"
1388,question_shown,"2026-04-15 12:50:50"
10715,question_shown,"2026-04-15 12:50:50"
1161,question_shown,"2026-04-15 12:50:50"
3365,question_shown,"2026-04-15 12:50:50"
3530,question_shown,"2026-04-15 12:50:50"
988,question_shown,"2026-04-15 12:50:50"
10011,question_shown,"2026-04-15 12:50:50"
676,question_shown,"2026-04-15 12:50:50"
3241,question_shown,"2026-04-15 12:50:50"
593,question_shown,"2026-04-15 12:50:50"
10040,question_shown,"2026-04-15 12:50:50"
688,question_shown,"2026-04-15 12:50:50"
829,question_shown,"2026-04-15 12:50:50"
627,question_shown,"2026-04-15 12:50:50"
747,question_shown,"2026-04-15 12:50:50"
10001,question_shown,"2026-04-15 12:50:50"
3398,question_shown,"2026-04-15 12:50:50"
850,question_shown,"2026-04-15 12:50:50"
3258,question_shown,"2026-04-15 12:50:50"
357,question_shown,"2026-04-15 12:50:50"
515,question_shown,"2026-04-15 12:50:49"
1397,question_shown,"2026-04-15 12:50:49"
3365,question_shown,"2026-04-15 12:50:49"
3399,question_shown,"2026-04-15 12:50:49"
1222,question_shown,"2026-04-15 12:50:49"
1759,question_shown,"2026-04-15 12:50:49"
782,question_shown,"2026-04-15 12:50:49"
1824,question_shown,"2026-04-15 12:50:49"
1783,question_shown,"2026-04-15 12:50:49"
2430,question_shown,"2026-04-15 12:50:49"
1510,question_shown,"2026-04-15 12:50:49"
10028,question_shown,"2026-04-15 12:50:49"
3446,question_shown,"2026-04-15 12:50:49"
856,question_shown,"2026-04-15 12:50:49"
703,question_shown,"2026-04-15 12:50:49"
3239,question_shown,"2026-04-15 12:50:49"
3242,question_shown,"2026-04-15 12:50:49"
698,question_shown,"2026-04-15 12:50:49"
840,question_shown,"2026-04-15 12:50:49"
834,question_shown,"2026-04-15 12:50:49"
689,question_shown,"2026-04-15 12:50:49"
10029,question_shown,"2026-04-15 12:50:49"
10028,question_shown,"2026-04-15 12:50:49"
2160,question_shown,"2026-04-15 12:50:49"
30,question_shown,"2026-04-15 12:50:49"
1656,question_shown,"2026-04-15 12:50:49"
824,question_shown,"2026-04-15 12:50:48"
1361,question_shown,"2026-04-15 12:50:48"
878,question_shown,"2026-04-15 12:50:48"
728,question_shown,"2026-04-15 12:50:48"
2443,question_shown,"2026-04-15 12:50:48"
3269,question_shown,"2026-04-15 12:50:48"
1759,question_shown,"2026-04-15 12:50:48"
1763,question_shown,"2026-04-15 12:50:48"
843,question_shown,"2026-04-15 12:50:48"
713,question_shown,"2026-04-15 12:50:48"
3244,question_shown,"2026-04-15 12:50:48"
724,question_shown,"2026-04-15 12:50:48"
3399,question_shown,"2026-04-15 12:50:48"
3229,question_shown,"2026-04-15 12:50:48"
3446,question_shown,"2026-04-15 12:50:48"
665,question_shown,"2026-04-15 12:50:48"
614,question_shown,"2026-04-15 12:50:48"
675,question_shown,"2026-04-15 12:50:48"
10025,question_shown,"2026-04-15 12:50:48"
10031,question_shown,"2026-04-15 12:50:48"
1268,question_shown,"2026-04-15 12:50:48"
761,question_shown,"2026-04-15 12:50:47"
655,question_shown,"2026-04-15 12:50:47"
3398,question_shown,"2026-04-15 12:50:47"
598,question_shown,"2026-04-15 12:50:47"
704,question_shown,"2026-04-15 12:50:47"
2072,question_shown,"2026-04-15 12:50:47"
759,question_shown,"2026-04-15 12:50:47"
697,question_shown,"2026-04-15 12:50:47"
10011,question_shown,"2026-04-15 12:50:47"
610,question_shown,"2026-04-15 12:50:47"
2326,question_shown,"2026-04-15 12:50:47"
3371,question_shown,"2026-04-15 12:50:47"
3323,question_shown,"2026-04-15 12:50:47"
2645,question_shown,"2026-04-15 12:50:47"
711,question_shown,"2026-04-15 12:50:46"
10036,question_shown,"2026-04-15 12:50:46"
743,question_shown,"2026-04-15 12:50:46"
10028,question_shown,"2026-04-15 12:50:46"
3205,question_shown,"2026-04-15 12:50:46"
3466,question_shown,"2026-04-15 12:50:46"
3400,question_shown,"2026-04-15 12:50:46"
706,question_shown,"2026-04-15 12:50:46"
3398,question_shown,"2026-04-15 12:50:46"
10682,question_shown,"2026-04-15 12:50:46"
619,question_shown,"2026-04-15 12:50:46"
3400,question_shown,"2026-04-15 12:50:46"
3266,question_shown,"2026-04-15 12:50:46"
412,question_shown,"2026-04-15 12:50:46"
872,question_shown,"2026-04-15 12:50:46"
1378,question_shown,"2026-04-15 12:50:46"
853,question_shown,"2026-04-15 12:50:46"
3637,question_shown,"2026-04-15 12:50:46"
9967,question_shown,"2026-04-15 12:50:46"
662,question_shown,"2026-04-15 12:50:46"
3330,question_shown,"2026-04-15 12:50:46"
3596,question_shown,"2026-04-15 12:50:46"
2371,question_shown,"2026-04-15 12:50:46"
2531,question_shown,"2026-04-15 12:50:46"
3399,question_shown,"2026-04-15 12:50:46"
10030,question_shown,"2026-04-15 12:50:46"
750,question_shown,"2026-04-15 12:50:45"
3446,question_shown,"2026-04-15 12:50:45"
659,question_shown,"2026-04-15 12:50:45"
780,question_shown,"2026-04-15 12:50:45"
1667,question_shown,"2026-04-15 12:50:45"
710,question_shown,"2026-04-15 12:50:45"
3466,question_shown,"2026-04-15 12:50:45"
685,question_shown,"2026-04-15 12:50:45"
3560,question_shown,"2026-04-15 12:50:45"
362,question_shown,"2026-04-15 12:50:45"
1110,question_shown,"2026-04-15 12:50:45"
1720,question_shown,"2026-04-15 12:50:45"
804,question_shown,"2026-04-15 12:50:45"
3617,question_shown,"2026-04-15 12:50:45"
3267,question_shown,"2026-04-15 12:50:45"
844,question_shown,"2026-04-15 12:50:45"
9151,question_shown,"2026-04-15 12:50:45"
3365,question_shown,"2026-04-15 12:50:45"
3270,question_shown,"2026-04-15 12:50:45"
1033,question_shown,"2026-04-15 12:50:45"
799,question_shown,"2026-04-15 12:50:44"
10686,question_shown,"2026-04-15 12:50:44"
10685,question_shown,"2026-04-15 12:50:44"
10699,question_shown,"2026-04-15 12:50:44"
1539,question_shown,"2026-04-15 12:50:44"
3191,question_shown,"2026-04-15 12:50:44"
3366,question_shown,"2026-04-15 12:50:44"
1716,question_shown,"2026-04-15 12:50:44"
707,question_shown,"2026-04-15 12:50:44"
1895,question_shown,"2026-04-15 12:50:44"
4009,question_shown,"2026-04-15 12:50:44"
653,question_shown,"2026-04-15 12:50:44"
3365,question_shown,"2026-04-15 12:50:44"
2032,question_shown,"2026-04-15 12:50:44"
1732,question_shown,"2026-04-15 12:50:44"
3906,question_shown,"2026-04-15 12:50:44"
845,question_shown,"2026-04-15 12:50:44"
819,question_shown,"2026-04-15 12:50:44"
10025,question_shown,"2026-04-15 12:50:44"
640,question_shown,"2026-04-15 12:50:44"
656,question_shown,"2026-04-15 12:50:43"
821,question_shown,"2026-04-15 12:50:43"
10025,question_shown,"2026-04-15 12:50:43"
3365,question_shown,"2026-04-15 12:50:43"
3188,question_shown,"2026-04-15 12:50:43"
8757,question_shown,"2026-04-15 12:50:43"
3288,question_shown,"2026-04-15 12:50:43"
669,question_shown,"2026-04-15 12:50:43"
1772,question_shown,"2026-04-15 12:50:43"
3366,question_shown,"2026-04-15 12:50:43"
607,question_shown,"2026-04-15 12:50:43"
3924,question_shown,"2026-04-15 12:50:43"
873,question_shown,"2026-04-15 12:50:43"
3908,question_shown,"2026-04-15 12:50:43"
2275,question_shown,"2026-04-15 12:50:43"
605,question_shown,"2026-04-15 12:50:43"
10028,question_shown,"2026-04-15 12:50:43"
737,question_shown,"2026-04-15 12:50:43"
725,question_shown,"2026-04-15 12:50:43"
10607,question_shown,"2026-04-15 12:50:43"
849,question_shown,"2026-04-15 12:50:43"
812,question_shown,"2026-04-15 12:50:43"
633,question_shown,"2026-04-15 12:50:43"
648,question_shown,"2026-04-15 12:50:42"
10028,question_shown,"2026-04-15 12:50:42"
811,question_shown,"2026-04-15 12:50:42"
3246,question_shown,"2026-04-15 12:50:42"
3263,question_shown,"2026-04-15 12:50:42"
3988,question_shown,"2026-04-15 12:50:42"
10818,question_shown,"2026-04-15 12:50:42"
1630,question_shown,"2026-04-15 12:50:42"
10025,question_shown,"2026-04-15 12:50:42"
3612,question_shown,"2026-04-15 12:50:42"
988,question_shown,"2026-04-15 12:50:42"
3399,question_shown,"2026-04-15 12:50:42"
2664,question_shown,"2026-04-15 12:50:42"
1438,question_shown,"2026-04-15 12:50:42"
1324,question_shown,"2026-04-15 12:50:42"
885,question_shown,"2026-04-15 12:50:42"
841,question_shown,"2026-04-15 12:50:42"
650,question_shown,"2026-04-15 12:50:42"
3400,question_shown,"2026-04-15 12:50:42"
826,question_shown,"2026-04-15 12:50:42"
3244,question_shown,"2026-04-15 12:50:42"
10028,question_shown,"2026-04-15 12:50:42"
842,question_shown,"2026-04-15 12:50:42"
835,question_shown,"2026-04-15 12:50:42"
703,question_shown,"2026-04-15 12:50:42"
727,question_shown,"2026-04-15 12:50:41"
720,question_shown,"2026-04-15 12:50:41"
3398,question_shown,"2026-04-15 12:50:41"
10037,question_shown,"2026-04-15 12:50:41"
3446,question_shown,"2026-04-15 12:50:41"
827,question_shown,"2026-04-15 12:50:41"
1707,question_shown,"2026-04-15 12:50:41"
10677,question_shown,"2026-04-15 12:50:41"
2049,question_shown,"2026-04-15 12:50:41"
3901,question_shown,"2026-04-15 12:50:41"
1615,question_shown,"2026-04-15 12:50:41"
3318,question_shown,"2026-04-15 12:50:41"
3365,question_shown,"2026-04-15 12:50:41"
3204,question_shown,"2026-04-15 12:50:41"
3453,question_shown,"2026-04-15 12:50:41"
3467,question_shown,"2026-04-15 12:50:41"
884,question_shown,"2026-04-15 12:50:41"
1443,question_shown,"2026-04-15 12:50:41"
3398,question_shown,"2026-04-15 12:50:41"
848,question_shown,"2026-04-15 12:50:41"
748,question_shown,"2026-04-15 12:50:41"
3400,question_shown,"2026-04-15 12:50:41"
679,question_shown,"2026-04-15 12:50:41"
603,question_shown,"2026-04-15 12:50:41"
717,question_shown,"2026-04-15 12:50:41"
10042,question_shown,"2026-04-15 12:50:41"
3446,question_shown,"2026-04-15 12:50:40"
10035,question_shown,"2026-04-15 12:50:40"
10045,question_shown,"2026-04-15 12:50:40"
754,question_shown,"2026-04-15 12:50:40"
768,question_shown,"2026-04-15 12:50:40"
10001,question_shown,"2026-04-15 12:50:40"
3365,question_shown,"2026-04-15 12:50:40"
3165,question_shown,"2026-04-15 12:50:40"
3589,question_shown,"2026-04-15 12:50:40"
2334,question_shown,"2026-04-15 12:50:40"
1779,question_shown,"2026-04-15 12:50:40"
2044,question_shown,"2026-04-15 12:50:40"
3291,question_shown,"2026-04-15 12:50:40"
721,question_shown,"2026-04-15 12:50:40"
3323,question_shown,"2026-04-15 12:50:40"
1060,question_shown,"2026-04-15 12:50:40"
1402,question_shown,"2026-04-15 12:50:40"
3584,question_shown,"2026-04-15 12:50:40"
597,question_shown,"2026-04-15 12:50:40"
718,question_shown,"2026-04-15 12:50:40"
3399,question_shown,"2026-04-15 12:50:40"
813,question_shown,"2026-04-15 12:50:40"
10071,question_shown,"2026-04-15 12:50:40"
677,question_shown,"2026-04-15 12:50:40"
3446,question_shown,"2026-04-15 12:50:39"
761,question_shown,"2026-04-15 12:50:39"
755,question_shown,"2026-04-15 12:50:39"
781,question_shown,"2026-04-15 12:50:39"
3242,question_shown,"2026-04-15 12:50:39"
885,question_shown,"2026-04-15 12:50:39"
499,question_shown,"2026-04-15 12:50:39"
2584,question_shown,"2026-04-15 12:50:39"
1235,question_shown,"2026-04-15 12:50:39"
814,question_shown,"2026-04-15 12:50:39"
1805,question_shown,"2026-04-15 12:50:39"
3365,question_shown,"2026-04-15 12:50:39"
10030,question_shown,"2026-04-15 12:50:39"
3366,question_shown,"2026-04-15 12:50:39"
1475,question_shown,"2026-04-15 12:50:39"
922,question_shown,"2026-04-15 12:50:39"
3500,question_shown,"2026-04-15 12:50:39"
668,question_shown,"2026-04-15 12:50:39"
10060,question_shown,"2026-04-15 12:50:39"
10028,question_shown,"2026-04-15 12:50:39"
10003,question_shown,"2026-04-15 12:50:39"
846,question_shown,"2026-04-15 12:50:39"
987,question_shown,"2026-04-15 12:50:39"
680,question_shown,"2026-04-15 12:50:38"
747,question_shown,"2026-04-15 12:50:38"
10028,question_shown,"2026-04-15 12:50:38"
801,question_shown,"2026-04-15 12:50:38"
34,question_shown,"2026-04-15 12:50:38"
3365,question_shown,"2026-04-15 12:50:38"
383,question_shown,"2026-04-15 12:50:38"
2664,question_shown,"2026-04-15 12:50:38"
3366,question_shown,"2026-04-15 12:50:38"
775,question_shown,"2026-04-15 12:50:38"
3400,question_shown,"2026-04-15 12:50:38"
1248,question_shown,"2026-04-15 12:50:38"
613,question_shown,"2026-04-15 12:50:38"
3925,question_shown,"2026-04-15 12:50:38"
1319,question_shown,"2026-04-15 12:50:38"
1546,question_shown,"2026-04-15 12:50:38"
3274,question_shown,"2026-04-15 12:50:38"
3565,question_shown,"2026-04-15 12:50:38"
10000,question_shown,"2026-04-15 12:50:38"
3995,question_shown,"2026-04-15 12:50:38"
741,question_shown,"2026-04-15 12:50:38"
10608,question_shown,"2026-04-15 12:50:38"
616,question_shown,"2026-04-15 12:50:38"
723,question_shown,"2026-04-15 12:50:38"
987,question_shown,"2026-04-15 12:50:37"
3398,question_shown,"2026-04-15 12:50:37"
10719,question_shown,"2026-04-15 12:50:37"
682,question_shown,"2026-04-15 12:50:37"
2292,question_shown,"2026-04-15 12:50:37"
425,question_shown,"2026-04-15 12:50:37"
991,question_shown,"2026-04-15 12:50:37"
873,question_shown,"2026-04-15 12:50:37"
10029,question_shown,"2026-04-15 12:50:37"
2027,question_shown,"2026-04-15 12:50:37"
4012,question_shown,"2026-04-15 12:50:37"
808,question_shown,"2026-04-15 12:50:37"
3366,question_shown,"2026-04-15 12:50:37"
1522,question_shown,"2026-04-15 12:50:37"
1353,question_shown,"2026-04-15 12:50:37"
1743,question_shown,"2026-04-15 12:50:37"
3197,question_shown,"2026-04-15 12:50:37"
10046,question_shown,"2026-04-15 12:50:37"
10051,question_shown,"2026-04-15 12:50:37"
716,question_shown,"2026-04-15 12:50:37"
658,question_shown,"2026-04-15 12:50:37"
10011,question_shown,"2026-04-15 12:50:37"
10025,question_shown,"2026-04-15 12:50:37"
772,question_shown,"2026-04-15 12:50:36"
612,question_shown,"2026-04-15 12:50:36"
3365,question_shown,"2026-04-15 12:50:36"
3191,question_shown,"2026-04-15 12:50:36"
10814,question_shown,"2026-04-15 12:50:36"
1763,question_shown,"2026-04-15 12:50:36"
802,question_shown,"2026-04-15 12:50:36"
1110,question_shown,"2026-04-15 12:50:36"
883,question_shown,"2026-04-15 12:50:36"
647,question_shown,"2026-04-15 12:50:36"
2219,question_shown,"2026-04-15 12:50:36"
1438,question_shown,"2026-04-15 12:50:36"
3260,question_shown,"2026-04-15 12:50:36"
2561,question_shown,"2026-04-15 12:50:36"
627,question_shown,"2026-04-15 12:50:36"
763,question_shown,"2026-04-15 12:50:36"
829,question_shown,"2026-04-15 12:50:36"
617,question_shown,"2026-04-15 12:50:36"
10011,question_shown,"2026-04-15 12:50:36"
806,question_shown,"2026-04-15 12:50:36"
644,question_shown,"2026-04-15 12:50:36"
3400,question_shown,"2026-04-15 12:50:36"
629,question_shown,"2026-04-15 12:50:35"
856,question_shown,"2026-04-15 12:50:35"
3400,question_shown,"2026-04-15 12:50:35"
10028,question_shown,"2026-04-15 12:50:35"
1248,question_shown,"2026-04-15 12:50:35"
442,question_shown,"2026-04-15 12:50:35"
2571,question_shown,"2026-04-15 12:50:35"
3278,question_shown,"2026-04-15 12:50:35"
635,question_shown,"2026-04-15 12:50:35"
1498,question_shown,"2026-04-15 12:50:35"
3365,question_shown,"2026-04-15 12:50:35"
767,question_shown,"2026-04-15 12:50:35"
10818,question_shown,"2026-04-15 12:50:35"
2562,question_shown,"2026-04-15 12:50:35"
3271,question_shown,"2026-04-15 12:50:35"
1311,question_shown,"2026-04-15 12:50:35"
3446,question_shown,"2026-04-15 12:50:35"
1489,question_shown,"2026-04-15 12:50:35"
816,question_shown,"2026-04-15 12:50:35"
9841,question_shown,"2026-04-15 12:50:35"
10025,question_shown,"2026-04-15 12:50:35"
592,question_shown,"2026-04-15 12:50:35"
742,question_shown,"2026-04-15 12:50:35"
855,question_shown,"2026-04-15 12:50:35"
3230,question_shown,"2026-04-15 12:50:35"
10699,question_shown,"2026-04-15 12:50:35"
10060,question_shown,"2026-04-15 12:50:34"
665,question_shown,"2026-04-15 12:50:34"
849,question_shown,"2026-04-15 12:50:34"
3398,question_shown,"2026-04-15 12:50:34"
3365,question_shown,"2026-04-15 12:50:34"
441,question_shown,"2026-04-15 12:50:34"
3318,question_shown,"2026-04-15 12:50:34"
1020,question_shown,"2026-04-15 12:50:34"
604,question_shown,"2026-04-15 12:50:34"
3316,question_shown,"2026-04-15 12:50:34"
3366,question_shown,"2026-04-15 12:50:34"
715,question_shown,"2026-04-15 12:50:34"
1498,question_shown,"2026-04-15 12:50:34"
867,question_shown,"2026-04-15 12:50:34"
3458,question_shown,"2026-04-15 12:50:34"
10727,question_shown,"2026-04-15 12:50:34"
10714,question_shown,"2026-04-15 12:50:34"
10049,question_shown,"2026-04-15 12:50:34"
731,question_shown,"2026-04-15 12:50:34"
2659,question_shown,"2026-04-15 12:50:34"
1779,question_shown,"2026-04-15 12:50:34"
10718,question_shown,"2026-04-15 12:50:34"
589,question_shown,"2026-04-15 12:50:34"
676,question_shown,"2026-04-15 12:50:34"
10062,question_shown,"2026-04-15 12:50:33"
824,question_shown,"2026-04-15 12:50:33"
834,question_shown,"2026-04-15 12:50:33"
688,question_shown,"2026-04-15 12:50:33"
10717,question_shown,"2026-04-15 12:50:33"
1388,question_shown,"2026-04-15 12:50:33"
3160,question_shown,"2026-04-15 12:50:33"
1221,question_shown,"2026-04-15 12:50:33"
1651,question_shown,"2026-04-15 12:50:33"
10719,question_shown,"2026-04-15 12:50:33"
3366,question_shown,"2026-04-15 12:50:33"
2275,question_shown,"2026-04-15 12:50:33"
840,question_shown,"2026-04-15 12:50:33"
1703,question_shown,"2026-04-15 12:50:33"
3365,question_shown,"2026-04-15 12:50:33"
2648,question_shown,"2026-04-15 12:50:33"
2209,question_shown,"2026-04-15 12:50:33"
3446,question_shown,"2026-04-15 12:50:33"
805,question_shown,"2026-04-15 12:50:33"
836,question_shown,"2026-04-15 12:50:33"
830,question_shown,"2026-04-15 12:50:33"
10720,question_shown,"2026-04-15 12:50:33"
843,question_shown,"2026-04-15 12:50:33"
602,question_shown,"2026-04-15 12:50:33"
10025,question_shown,"2026-04-15 12:50:33"
655,question_shown,"2026-04-15 12:50:32"
3206,question_shown,"2026-04-15 12:50:32"
1489,question_shown,"2026-04-15 12:50:32"
10025,question_shown,"2026-04-15 12:50:32"
666,question_shown,"2026-04-15 12:50:32"
10038,question_shown,"2026-04-15 12:50:32"
10686,question_shown,"2026-04-15 12:50:32"
3365,question_shown,"2026-04-15 12:50:32"
404,question_shown,"2026-04-15 12:50:32"
3366,question_shown,"2026-04-15 12:50:32"
961,question_shown,"2026-04-15 12:50:32"
598,question_shown,"2026-04-15 12:50:32"
1518,question_shown,"2026-04-15 12:50:32"
3584,question_shown,"2026-04-15 12:50:32"
10054,question_shown,"2026-04-15 12:50:32"
10815,question_shown,"2026-04-15 12:50:32"
921,question_shown,"2026-04-15 12:50:32"
3916,question_shown,"2026-04-15 12:50:32"
1747,question_shown,"2026-04-15 12:50:32"
3221,question_shown,"2026-04-15 12:50:32"
10025,question_shown,"2026-04-15 12:50:32"
759,question_shown,"2026-04-15 12:50:32"
3398,question_shown,"2026-04-15 12:50:32"
812,question_shown,"2026-04-15 12:50:32"
697,question_shown,"2026-04-15 12:50:32"
10715,question_shown,"2026-04-15 12:50:32"
10031,question_shown,"2026-04-15 12:50:31"
10025,question_shown,"2026-04-15 12:50:31"
3446,question_shown,"2026-04-15 12:50:31"
10680,question_shown,"2026-04-15 12:50:31"
624,question_shown,"2026-04-15 12:50:31"
561,question_shown,"2026-04-15 12:50:31"
10039,question_shown,"2026-04-15 12:50:31"
1109,question_shown,"2026-04-15 12:50:31"
675,question_shown,"2026-04-15 12:50:31"
3365,question_shown,"2026-04-15 12:50:31"
499,question_shown,"2026-04-15 12:50:31"
881,question_shown,"2026-04-15 12:50:31"
3366,question_shown,"2026-04-15 12:50:31"
630,question_shown,"2026-04-15 12:50:31"
1656,question_shown,"2026-04-15 12:50:31"
3446,question_shown,"2026-04-15 12:50:31"
3241,question_shown,"2026-04-15 12:50:31"
3323,question_shown,"2026-04-15 12:50:31"
1707,question_shown,"2026-04-15 12:50:31"
2239,question_shown,"2026-04-15 12:50:31"
1529,question_shown,"2026-04-15 12:50:31"
1720,question_shown,"2026-04-15 12:50:31"
662,question_shown,"2026-04-15 12:50:31"
769,question_shown,"2026-04-15 12:50:31"
853,question_shown,"2026-04-15 12:50:31"
743,question_shown,"2026-04-15 12:50:31"
618,question_shown,"2026-04-15 12:50:30"
10047,question_shown,"2026-04-15 12:50:30"
3400,question_shown,"2026-04-15 12:50:30"
10036,question_shown,"2026-04-15 12:50:30"
619,question_shown,"2026-04-15 12:50:30"
3399,question_shown,"2026-04-15 12:50:30"
10049,question_shown,"2026-04-15 12:50:30"
3280,question_shown,"2026-04-15 12:50:30"
483,question_shown,"2026-04-15 12:50:30"
2571,question_shown,"2026-04-15 12:50:30"
1651,question_shown,"2026-04-15 12:50:30"
3206,question_shown,"2026-04-15 12:50:30"
1310,question_shown,"2026-04-15 12:50:30"
3365,question_shown,"2026-04-15 12:50:30"
780,question_shown,"2026-04-15 12:50:30"
1701,question_shown,"2026-04-15 12:50:30"
1510,question_shown,"2026-04-15 12:50:30"
3366,question_shown,"2026-04-15 12:50:30"
3565,question_shown,"2026-04-15 12:50:30"
782,question_shown,"2026-04-15 12:50:30"
610,question_shown,"2026-04-15 12:50:30"
659,question_shown,"2026-04-15 12:50:30"
841,question_shown,"2026-04-15 12:50:29"
10041,question_shown,"2026-04-15 12:50:29"
650,question_shown,"2026-04-15 12:50:29"
713,question_shown,"2026-04-15 12:50:29"
3400,question_shown,"2026-04-15 12:50:29"
844,question_shown,"2026-04-15 12:50:29"
633,question_shown,"2026-04-15 12:50:29"
3446,question_shown,"2026-04-15 12:50:29"
3255,question_shown,"2026-04-15 12:50:29"
531,question_shown,"2026-04-15 12:50:29"
2338,question_shown,"2026-04-15 12:50:29"
3907,question_shown,"2026-04-15 12:50:29"
723,question_shown,"2026-04-15 12:50:29"
1434,question_shown,"2026-04-15 12:50:29"
2510,question_shown,"2026-04-15 12:50:29"
845,question_shown,"2026-04-15 12:50:29"
945,question_shown,"2026-04-15 12:50:29"
1774,question_shown,"2026-04-15 12:50:29"
1181,question_shown,"2026-04-15 12:50:29"
2362,question_shown,"2026-04-15 12:50:29"
850,question_shown,"2026-04-15 12:50:29"
10025,question_shown,"2026-04-15 12:50:29"
603,question_shown,"2026-04-15 12:50:29"
685,question_shown,"2026-04-15 12:50:29"
799,question_shown,"2026-04-15 12:50:29"
10042,question_shown,"2026-04-15 12:50:28"
804,question_shown,"2026-04-15 12:50:28"
704,question_shown,"2026-04-15 12:50:28"
717,question_shown,"2026-04-15 12:50:28"
